airport_id,name,country,latitude,longitude
SVSO,Mayor Buenaventura Vivas International Airport,VE,7.56538,-72.035103
SVSP,Sub Teniente Nestor Arias Airport,VE,10.2787,-68.755203
SVSR,San Fernando de Apure Las Flecheras National Airport,VE,7.88332,-67.444
SVST,San Tomé Airport,VE,8.9451465606689,-64.151084899902
SVSZ,Miguel Urdaneta Fernández Airport,VE,8.97455,-71.943253
SVTC,Tucupita Airport,VE,9.088994,-62.094173
SVTM,Tumeremo Airport,VE,7.24938,-61.52893
SVVA,Arturo Michelena International Airport,VE,10.149733,-67.928398
SVVG,Juan Pablo Pérez Alfonso Airport,VE,8.624139,-71.672668
SVVL,Dr. Antonio Nicolás Briceño Airport,VE,9.340478,-70.584061
SVVP,Valle de La Pascua Airport,VE,9.22202777863,-65.9935836792
SWGN,Araguaína Airport,BR,-7.22787,-48.240501
SYCJ,Cheddi Jagan International Airport,GY,6.49855,-58.254101
SYEC,Eugene F. Correia International Airport,GY,6.805881,-58.107657
SYKA,Kaieteur Airport,GY,5.177349,-59.48898
SYLT,Lethem Airport,GY,3.37276,-59.789398
TAPA,V. C. Bird International Airport,AG,17.1367,-61.792702
TBPB,Grantley Adams International Airport,BB,13.074667,-59.491034
TDCF,Canefield Airport,DM,15.336693,-61.392108
TDPD,Douglas-Charles Airport,DM,15.546673,-61.301082
TFFF,Martinique Aimé Césaire International Airport,MQ,14.591,-61.003201
TFFG,Grand Case-l'Espérance Airport,MF,18.100057,-63.047444
TFFJ,St. Jean Airport,BL,17.904398,-62.843333
TFFM,Marie-Galante Airport,GP,15.868925,-61.270087
TFFR,Maryse Condé International Airport,GP,16.265443,-61.532754
TGPY,Maurice Bishop International Airport,GD,12.003996,-61.785302
TIST,Cyril E. King Airport,VI,18.337091,-64.977251
TISX,Henry E. Rohlsen Airport,VI,17.701413,-64.802608
TJ-0011,Khovaling Airport,TJ,38.364134,69.986299
TJ-UT45,Gissar Air Base,TJ,38.512298584,68.67250061040001
TJ-UT46,Farkhor Air Base,TJ,37.46979904169999,69.3807983398
TJAB,Antonio Nery Juarbe Pol Airport,PR,18.45085,-66.675768
TJBQ,Rafael Hernández International Airport,PR,18.4949,-67.129402
TJCP,Benjamin Rivera Noriega Airport,PR,18.312954,-65.303893
TJIG,Fernando Luis Ribas Dominicci Airport,PR,18.45680046081543,-66.09809875488281
TJMZ,Eugenio Maria De Hostos Airport,PR,18.255699157714844,-67.14849853515625
TJPS,Mercedita International Airport,PR,18.008301,-66.563004
TJRV,José Aponte de la Torre Airport,PR,18.247262,-65.63979
TJSJ,Luis Munoz Marin International Airport,PR,18.4394,-66.001801
TJVQ,Antonio Rivera Rodriguez Airport,PR,18.1348,-65.493599
TKPK,Robert L. Bradshaw International Airport,KN,17.310845,-62.719117
TKPN,Vance W. Amory International Airport,KN,17.2057,-62.589901
TLPC,George F. L. Charles Airport,LC,14.0202,-60.992901
TLPL,Hewanorra International Airport,LC,13.7332,-60.952599
UTAN,Balkanabat International Airport,TM,39.681052,54.206008
TM-UT52,Mary North Airport,TM,37.66429901123047,61.82699966430664
TNCA,Queen Beatrix International Airport,AW,12.501056,-70.014281
TNCB,Flamingo International Airport,BQ,12.131,-68.268501
TNCC,Hato International Airport,CW,12.1889,-68.959801
TNCE,F. D. Roosevelt Airport,BQ,17.4965,-62.979401
TNCM,Princess Juliana International Airport,SX,18.041,-63.108898
TNCS,Juancho E. Yrausquin Airport,BQ,17.64533,-63.220514
TQPF,Clayton J. Lloyd International Airport,AI,18.204773,-63.05383
TR-0004,Temelli Air Base,TR,39.73885726928711,32.378639221191406
LTFL,Keşan Air Base,TR,40.787068,26.606655
TRPG,John A. Osborne Airport,MS,16.791835,-62.193204
TTCP,A.N.R. Robinson International Airport,TT,11.149571,-60.831298
TTPP,Piarco International Airport,TT,10.59535,-61.337568
TUPJ,Terrance B. Lettsome International Airport,VG,18.445492,-64.541707
TUPW,Virgin Gorda Airport,VG,18.446634,-64.427932
TVSA,Argyle International Airport,VC,13.159725,-61.148801
TVSB,J F Mitchell Airport,VC,12.9884,-61.262001
TVSC,Canouan Airport,VC,12.699,-61.3424
TVSM,Mustique Airport,VC,12.8879,-61.180199
TVSU,Union Island International Airport,VC,12.600135,-61.411945
TW-0004,Zuoying Naval Airfield,TW,22.705,120.280998
TXKF,L.F. Wade International Airport,BM,32.363802,-64.67824
UKRN,Nizhyn Air Base,UA,51.088535,31.870995
UA-0010,Oktyabrskoe Air Base,UA,45.31999969482422,34.099998474121094
UA-0012,Kirovskoe Air Base,UA,45.16699981689453,35.18299865722656
UKDM,Melitopol Air Base,UA,46.880001,35.305
UKKA,Kacha Air Base,UA,44.779764,33.572245
UKBC,Bila Tserkva Air Base,UA,49.795228,30.024435
UKOD,Zhovtneve Air Base,UA,45.639999,28.67
UA-0047,Dolgintsevo Air Base,UA,47.887,33.533
UCFB,Batken Airport,KG,40.042899,70.83784
UAAA,Almaty International Airport,KZ,43.354267,77.042828
UAAH,Balkhash Airport,KZ,46.894246,75.004533
UAAT,Taldykorgan Airport,KZ,45.12255,78.442758
UACC,Nursultan Nazarbayev International Airport,KZ,51.027035,71.467094
UACK,Kokshetau International Airport,KZ,53.329102,69.594597
UACP,Petropavl International Airport,KZ,54.775622,69.187415
UADD,Taraz International Airport,KZ,42.8536,71.303596
UCFM,Manas International Airport,KG,43.061298,74.4776
UCFO,Osh International Airport,KG,40.609001,72.793297
UCFK,Karakol International Airport,KG,42.508099,78.407799
UAFW,Kant Air Base,KG,42.85319900512695,74.84649658203125
UAII,Shymkent International Airport,KZ,42.365021,69.47564
UAIT,Hazrat Sultan International Airport,KZ,43.311087,68.550352
UAKD,Zhezkazgan National Airport,KZ,47.708953,67.738094
UAKK,Sary-Arka Airport,KZ,49.670799,73.334396
UAOL,Baikonur Krayniy International Airport,KZ,45.621994,63.210773
UAON,Yubileyniy Airfield,KZ,46.052421,63.249185
UAOO,Korkyt Ata International Airport,KZ,44.706902,65.592499
UARR,Manshuk Mametova International Airport,KZ,51.151976,51.543652
UASA,Ayaguz Airport,KZ,47.919218,80.452194
UASB,Ekibastuz Airport,KZ,51.590999603271484,75.21499633789062
UASK,Oskemen International Airport,KZ,50.035033,82.496057
UASP,Pavlodar International Airport,KZ,52.194982,77.073088
UASS,Semei International Airport,KZ,50.351295,80.234398
UATE,Aktau International Airport,KZ,43.860093,51.09086
UATG,Atyrau International Airport,KZ,47.121318,51.820343
UATR,Shalkar Airport,KZ,47.904999,59.619999
UATT,Aktobe International Airport,KZ,50.248116,57.204144
UAUU,Kostanay International Airport,KZ,53.206902,63.550301
UBBI,Nasosnaya Air Base,AZ,40.591599,49.5574
UBBS,Khojaly Airport,AZ,39.901402,46.786999
UB14,Kyurdamir Air Base,AZ,40.27360153198242,48.16360092163086
UB18,Baku Kala Air Base,AZ,40.408409,50.200287
UBBB,Heydar Aliyev International Airport,AZ,40.47278,50.050931
UBBG,Ganja International Airport,AZ,40.738692,46.320383
UBBN,Nakhchivan International Airport,AZ,39.188801,45.458401
UBBQ,Gabala International Airport,AZ,40.808617,47.725389
UBBY,Zaqatala International Airport,AZ,41.557823,46.669464
UBLC,Lachin International Airport,AZ,39.883787,46.363137
UCFL,Issyk-Kul International Airport,KG,42.585584,76.701181
UDSG,Shirak International Airport,AM,40.750401,43.859299
UDYE,Erebuni Airport,AM,40.122100830099996,44.465000152600005
UDYZ,Zvartnots International Airport,AM,40.148941,44.397887
UEEE,Platon Oyunsky Yakutsk International Airport,RU,62.0933,129.770996
UELL,Chulman Airport,RU,56.913898468018,124.91400146484
UEMA,Moma Airport,RU,66.450861,143.261551
UEMM,Magan Airport,RU,62.103484,129.545288
UEMO,Olyokminsk Airport,RU,60.401833,120.476094
UEMT,Ust-Nera Airport,RU,64.550003,143.115005
UENK,Kyzyl-Syr Airport,RU,63.887303,122.775779
UENW,Vilyuisk Airport,RU,63.756668,121.693336
UERA,Aykhal Airport,RU,65.959198,111.546501
UERL,Lensk Airport,RU,60.723594,114.825319
UERP,Polyarny Airport,RU,66.400398,112.029999
UERR,Mirny Airport,RU,62.534698486328125,114.03900146484375
UERS,Saskylakh Airport,RU,71.927902,114.080002
UESG,Belaya Gora Airport,RU,68.556227,146.22784
UESK,Srednekolymsk Airport,RU,67.4805,153.7364
UESO,Chokurdakh Airport,RU,70.6231,147.901993
UESS,Cherskiy Airport,RU,68.740601,161.337997
UEST,Tiksi Airport,RU,71.697700500488,128.90299987793
UESU,Zyryanka Airport,RU,65.7485,150.8889
UEVV,Zhigansk Airport,RU,66.7965011597,123.361000061
UG-0002,Savannah Airstrip,UG,-0.7165,29.6997
UGSG,Gudauta Air Base,GE,43.104,40.5793
UG11,Dollyar Air Base,AZ,40.8876,45.957001
UG22,Tbilisi Marneuli Air Base,GE,41.459202,44.783199
UG24,Tbilisi Soganlug Air Base,GE,41.649200439453125,44.9364013671875
UG27,Vaziani Air Base,GE,41.627998,45.0308
UG28,Bolshiye Shiraki Air Base,GE,41.37950134277344,46.3672981262207
UGAM,Ambrolauri Airport,GE,42.52687,43.13538
UGKO,David the Builder Kutaisi International Airport,GE,42.177448,42.485353
UGSB,Alexander Kartveli Batumi International Airport,GE,41.60939,41.600315
UGSS,Vladislav Ardzinba Sukhum International Airport,GE,42.8582,41.128101
UGTB,Tbilisi International Airport,GE,41.669201,44.9547
UHBB,Ignatyevo Airport,RU,50.426723,127.415502
UHHH,Khabarovsk Novy Airport,RU,48.528338,135.188588
UHKD,Dzemgi Airport,RU,50.605625,137.081266
UHKG,Kamenny Ruchey Naval Air Base,RU,49.235703,140.1931
UHKK,Komsomolsk-on-Amur Airport,RU,50.409,136.934006
UHKM,Sovetskaya Gavan (Maygatka) Airport,RU,48.925067,140.035348
UHMA,Ugolny Yuri Ryktheu Airport,RU,64.734902,177.740997
UHMD,Provideniya Bay Airport,RU,64.378098,-173.242996
UHMF,Omsukchan Airport,RU,62.457001,155.744995
UHMG,Chaybukha Airport,RU,61.834999,160.548004
UHMK,Keperveem Airport,RU,67.845001,166.139999
UHMM,Sokol Airport,RU,59.9109992980957,150.72000122070312
UHMP,Pevek Airport,RU,69.783302,170.597
UHMS,Seymchan Airport,RU,62.92078,152.422775
UHMT,Magadan-13 Airport,RU,59.62329864501953,150.9219970703125
UHMW,Severo-Evensk Airport,RU,61.921786,159.229059
UHNN,Nikolayevsk-na-Amure Airport,RU,53.154999,140.649994
UHOO,Okhotsk Airport,RU,59.410065,143.056503
UHPL,Palana Airport,RU,59.082064,159.891577
UHPP,Yelizovo Airport,RU,53.168716,158.451068
UHSS,Yuzhno-Sakhalinsk International Airport,RU,46.885461,142.717466
UHWW,Vladivostok International Airport,RU,43.396256,132.148155
UIAA,Chita-Kadala International Airport,RU,52.024841,113.305839
UIAE,Krasnokamensk Airport,RU,50.033108,118.061142
UIBB,Bratsk Airport,RU,56.3696,101.701822
UIBV,Zheleznogorsk Airport,RU,56.487701,104.106003
UIII,Irkutsk International Airport,RU,52.266707,104.395563
UITT,Ust-Kut Airport,RU,56.856701,105.730003
UIUU,Baikal International Airport,RU,51.808614,107.439652
UKBB,Boryspil International Airport,UA,50.345001,30.894699
UKCM,Mariupol International Airport,UA,47.07609939575195,37.44960021972656
UKDB,Berdyansk Airport,UA,46.814999,36.758099
UKDD,Dnipro International Airport,UA,48.357201,35.100601
UKDE,Zaporizhzhia International Airport,UA,47.866962,35.314723
UKDR,Kryvyi Rih International Airport,UA,48.04330062866211,33.209999084472656
UKFB,Sevastopol International Airport / Belbek Air Base,UA,44.691822,33.57462
UKFF,Simferopol International Airport,UA,45.0522,33.975101
UKFG,Gvardeyskoye (Hvardiiske) Air Base,UA,45.116192,33.976625
UKFI,Saky Air Base,UA,45.090611,33.598536
UKFY,Dzhankoy Air Base,UA,45.700901,34.4189
UKHH,Kharkiv International Airport,UA,49.926943,36.290814
UKKE,Cherkasy International Airport,UA,49.4156,31.9953
UKKM,Hostomel Airport,UA,50.6035,30.1919
UKKO,Ozerne Air Base,UA,50.158298,28.7383
UKLH,Khmelnytskyi Airport,UA,49.359699,26.933399
UKLI,Ivano-Frankivsk International Airport,UA,48.88420104980469,24.686100006103516
UKLL,Lviv International Airport,UA,49.8125,23.9561
UKLN,Chernivtsi International Airport,UA,48.259300231933594,25.98080062866211
UKLR,Rivne International Airport,UA,50.60710144042969,26.141599655151367
UKLU,Uzhhorod International Airport,UA,48.6343,22.263399
UKOH,Kherson International Airport,UA,46.6758,32.506401
UKOO,Odesa International Airport,UA,46.427196,30.672649
UKWW,Vinnytsia/Gavyryshivka International Airport,UA,49.242531,28.613778
ULAA,Talagi Airport,RU,64.60030364990234,40.71670150756836
ULAH,Vaskovo Airport,RU,64.441704,40.4217
ULAM,Naryan Mar Airport,RU,67.639999,53.121899
ULDD,Amderma Airport,RU,69.76329803466797,61.556400299072266
ULKK,Kotlas Airport,RU,61.235801696777344,46.6974983215332
ULLI,Pulkovo Airport,RU,59.800301,30.262501
ULLP,Pushkin Airport,RU,59.685001,30.338301
ULMM,Emperor Nicholas II Murmansk Airport,RU,68.7817,32.750801
ULOO,Princess Olga Pskov International Airport,RU,57.781316,28.39384
ULPB,Petrozavodsk Airport,RU,61.885201,34.154701
ULPP,Peski Airfield,RU,61.831944,34.295555
ULWC,Cherepovets Airport,RU,59.273601532,38.015800476100004
ULWU,Velikiy Ustyug Airport,RU,60.7883,46.259998
ULWW,Vologda Airport,RU,59.282501,39.944401
UMBB,Brest International Airport,BY,52.108138,23.89676
UMGG,Gomel Airport,BY,52.527000427246094,31.016700744628906
UMII,Vitebsk Vostochny Airport,BY,55.126499176025,30.349599838257
UMKK,Khrabrovo Airport,RU,54.89161,20.598559
UMMA,Baranavichi Air Base,BY,53.099998,26.049999
UMMG,Hrodna Airport,BY,53.602001,24.053801
UMMS,Minsk National Airport,BY,53.888071,28.039964
UMNB,Babruisk Air Base,BY,53.105,29.205
UMOO,Mogilev Airport,BY,53.954898834228516,30.09510040283203
UNAA,Abakan International Airport,RU,53.740002,91.385002
UNBB,Barnaul Gherman Titov International Airport,RU,53.361285,83.539701
UNBG,Gorno-Altaysk Airport,RU,51.969204,85.836539
UNEE,Alexei Leonov Kemerovo International Airport,RU,55.2701,86.107201
UNIB,Baykit Airport,RU,61.676701,96.355003
UNII,Yeniseysk Airport,RU,58.474201,92.112503
UNIP,Podkamennaya Tunguska Airport,RU,61.589699,89.994003
UNIS,Severo-Yeniseysk Airport,RU,60.373299,93.011703
UNIW,Vanavara Airport,RU,60.356229,102.309641
UNKL,Krasnoyarsk International Airport,RU,56.175743,92.485788
UNKM,Krasnoyarsk Cheremshanka Airport,RU,56.177584,92.545881
UNKS,Achinsk Airport,RU,56.269185,90.57511
UNKY,Kyzyl Airport,RU,51.669399,94.400597
UNNE,Yeltsovka Airport,RU,55.0924,83.004501
UNNT,Novosibirsk Tolmachevo Airport,RU,55.019756,82.618675
UNOO,Omsk Central Airport,RU,54.963124,73.312418
UNOS,Omsk Severny Airport,RU,54.974998,73.555
UNSS,Strezhevoy Airport,RU,60.7094,77.660004
UNTT,Tomsk Kamov Airport,RU,56.380299,85.208298
UNWW,Spichenkovo Airport,RU,53.811401,86.877197
UODD,Dikson Airport,RU,73.517807,80.379669
UODN,Nagurskoye Airfield,RU,80.803207,47.663586
UOHH,Khatanga Airport,RU,71.97810363769531,102.49099731445312
UOIG,Svetlogorsk Airport,RU,66.839996,88.403336
UOII,Igarka Airport,RU,67.437202,86.621902
UOOO,Alykel International Airport,RU,69.307951,87.325906
URKA,Anapa Vityazevo Airport,RU,45.002102,37.347301
URKG,Gelendzhik Airport,RU,44.5820926295,38.0124807358
URKK,Krasnodar Pashkovsky International Airport,RU,45.034465,39.174215
URMG,Akhmat Kadyrov Grozny International Airport,RU,43.388106,45.699772
URML,Makhachkala Uytash International Airport,RU,42.816799,47.652302
URMM,Mineralnye Vody Airport,RU,44.225101,43.081902
URMN,Nalchik Airport,RU,43.512901,43.6366
URMO,Vladikavkaz Beslan International Airport,RU,43.205101,44.606602
URMS,Magas Airport,RU,43.323268,45.012568
URMT,Stavropol Shpakovskoye Airport,RU,45.10919952392578,42.11280059814453
UROD,Dudinka Airport,RU,69.375,86.15667
URRP,Platov International Airport,RU,47.493888,39.924722
URRT,Taganrog Yuzhny Airport,RU,47.1983333,38.8491667
URSS,Sochi International Airport,RU,43.449902,39.9566
URWA,Astrakhan Narimanovo Boris M. Kustodiev International Airport,RU,46.282843,48.010511
URWI,Elista Airport,RU,46.373901,44.330898
URWW,Volgograd International Airport,RU,48.78134,44.339194
USCC,Kurchatov Chelyabinsk International Airport,RU,55.303141,61.504927
USCM,Magnitogorsk International Airport,RU,53.391991,58.755235
USDA,Sabetta International Airport,RU,71.219167,72.052222
USDB,Bovanenkovo Airport,RU,70.315278,68.333611
USDD,Salekhard Airport,RU,66.5907974243164,66.61100006103516
USHB,Berezovo Airport,RU,63.92100143432617,65.03050231933594
USHH,Khanty Mansiysk Airport,RU,61.0285,69.086098
USHN,Nyagan Airport,RU,62.110001,65.614998
USHQ,Beloyarskiy Airport,RU,63.686901,66.698601
USHS,Sovetskiy Airport,RU,61.326622009277344,63.60191345214844
USHU,Uray Airport,RU,60.103298,64.826698
USII,Izhevsk Airport,RU,56.834524,53.462172
USKK,Pobedilovo Airport,RU,58.503883,49.347831
USMM,Nadym Airport,RU,65.48090362548828,72.69889831542969
USMU,Novy Urengoy Airport,RU,66.06939697265625,76.52030181884766
USNN,Nizhnevartovsk Airport,RU,60.949299,76.483597
USPP,Perm International Airport,RU,57.914501,56.021198
USRK,Kogalym International Airport,RU,62.190399169921875,74.53379821777344
USRN,Nefteyugansk Airport,RU,61.108299,72.650002
USRO,Noyabrsk Airport,RU,63.18330001831055,75.2699966430664
USRR,Surgut International Airport,RU,61.340501,73.405782
USSK,Uktus Airport,RU,56.701698,60.790001
USSS,Koltsovo Airport,RU,56.743099212646,60.802700042725
USTJ,Tobolsk Remezov Airport,RU,58.059712,68.347997
USTR,Roshchino International Airport,RU,57.178984,65.327696
USUU,Kurgan Airport,RU,55.4753,65.415604
UT1G,Ashgabat Bezmein Air Base,TM,38.012001,58.195
UTAA,Ashgabat International Airport,TM,37.986801,58.361
UTAK,Turkmenbaşy International Airport,TM,40.062833,53.005085
UTAM,Mary International Airport,TM,37.62353,61.895668
UTAT,Dashoguz International Airport,TM,41.759853,59.836149
UTAV,Türkmenabat International Airport,TM,38.930662,63.563982
UTDD,Dushanbe International Airport,TJ,38.543746,68.822977
UTDK,Kulob International Airport,TJ,37.988098,69.805
UTDL,Khujand International Airport,TJ,40.215401,69.694702
UTDT,Bokhtar International Airport,TJ,37.866315,68.864475
UZFN,Namangan International Airport,UZ,40.984622,71.5578
UZFA,Andijan International Airport,UZ,40.727699,72.293999
UZFF,Fergana International Airport,UZ,40.358799,71.745003
UZNN,Nukus International Airport,UZ,42.4884,59.623299
UZNU,Urgench International Airport,UZ,41.58274,60.64338
UZSA,Navoi International Airport,UZ,40.117599,65.172658
UZSB,Bukhara International Airport,UZ,39.775319,64.482279
UZSS,Samarkand International Airport,UZ,39.701842,66.981467
UZST,Termez Airport,UZ,37.287261,67.311869
UZTP,Tashkent-Khumo International Airport,UZ,41.312889,69.395535
UZTT,Tashkent International Airport,UZ,41.2579,69.281197
UZTZ,Zomin Airport,UZ,40.01402,68.41103
UUBA,Kostroma Sokerkino Airport,RU,57.796902,41.019402
UUBC,Grabtsevo Airport,RU,54.5499992371,36.3666687012
UUBI,Ivanovo South Airport,RU,56.93939971923828,40.940799713134766
XUBK,Staroselye Airport,RU,58.104198,38.929401
UUBP,Bryansk International Airport,RU,53.214403,34.175965
UUBW,Zhukovsky International Airport,RU,55.553299,38.150002
UUDD,Domodedovo International Airport,RU,55.408798,37.9063
UUDL,Golden Ring Yaroslavl International Airport,RU,57.560699,40.157398
UUEE,Sheremetyevo International Airport,RU,55.976858,37.41121
UUEM,Migalovo Air Base,RU,56.82469940185547,35.7577018737793
UUMT,Tretyakovo Airport,RU,54.904999,39.026669
UUMU,Chkalovskiy Air Base,RU,55.8783,38.061699
UUOB,Belgorod International Airport,RU,50.643798828125,36.5900993347168
UUOK,Kursk East Airport,RU,51.7505989074707,36.29560089111328
UUOL,Lipetsk Airport,RU,52.70280075073242,39.53779983520508
UUOO,Voronezh International Airport,RU,51.814324,39.230948
UUOT,Donskoye Airport,RU,52.806099,41.4828
UUWW,Vnukovo International Airport,RU,55.591499,37.261501
UUYH,Ukhta Airport,RU,63.566898,53.804699
UUYI,Inta Airport,RU,66.053372,60.105786
UUYK,Vuktyl Airport,RU,63.823299,57.279999
UUYP,Pechora Airport,RU,65.121101,57.130798
UUYS,Usinsk Airport,RU,66.0047,57.367199
UUYV,Izhma Airport,RU,65.0317,53.970001
UUYW,Vorkuta Airport,RU,67.488602,63.993099
UUYX,Ust-Tsylma Airport,RU,65.437294,52.200336
UUYY,Syktyvkar Airport,RU,61.64699935913086,50.84510040283203
UWGG,Nizhny Novgorod / Strigino International Airport,RU,56.227351,43.785152
UWKB,Bugulma Airport,RU,54.641184,52.800229
UWKD,Kazan International Airport,RU,55.606201,49.278702
UWKE,Begishevo Airport,RU,55.564701,52.092499
UWKG,Borisoglebskoye Airport,RU,55.866699,49.133301
UWKJ,Yoshkar-Ola Airport,RU,56.7006,47.904701
UWKS,Cheboksary Airport,RU,56.090302,47.347301
UWLL,Ulyanovsk Baratayevka Airport,RU,54.27016,48.225569
UWLW,Ulyanovsk Vostochny Airport,RU,54.401001,48.8027
UWOO,Orenburg Central Airport,RU,51.792668,55.457229
UWOR,Orsk Airport,RU,51.072498,58.5956
UWPP,Penza Airport,RU,53.1106,45.021099
UWPS,Saransk International Airport,RU,54.12513,45.212257
UWSB,Balakovo Airport,RU,51.858299,47.745602
UWSG,Gagarin International Airport,RU,51.712778,46.171111
UWUU,Ufa International Airport,RU,54.557499,55.874401
UWWB,Buguruslan Severny Airport,RU,53.718399,52.371899
UWWG,Bezymyanka Airfield,RU,53.220001,50.325001
UWWW,Kurumoch International Airport,RU,53.504902,50.164299
VERW,"Rewa Airport, Chorhata, REWA",IN,24.503401,81.220299
VAGD,Gondia Airport,IN,21.526817,80.290347
VAAH,Sardar Vallabh Patel International Airport,IN,23.0772,72.634697
VAAK,Akola Airport,IN,20.698931,77.056883
VAAU,Aurangabad Airport,IN,19.862875,75.396312
VABB,Chhatrapati Shivaji Maharaj International Airport,IN,19.088699,72.867897
VABJ,Bhuj Airport,IN,23.2877998352,69.6701965332
VOBM,Belagavi Airport,IN,15.8593,74.618301
VABO,Vadodara International Airport,IN,22.336201,73.226303
VABP,Raja Bhoj International Airport,IN,23.2875,77.337402
VABV,Bhavnagar Airport,IN,21.752199173,72.1852035522
VADN,Daman Airport,IN,20.434401,72.843201
VOHB,Hubballi Airport,IN,15.361084,75.082096
VAHS,Rajkot International Airport,IN,22.378824,71.039391
VAID,Devi Ahilya Bai Holkar International Airport,IN,22.721404,75.80051
VAJB,Jabalpur Airport,IN,23.177799,80.052002
VAJM,Jamnagar Airport,IN,22.465499877929688,70.01260375976562
VAKE,Kandla Airport,IN,23.1127,70.100304
VEKO,Khajuraho Airport,IN,24.8172,79.918602
VAKP,Kolhapur Airport,IN,16.6647,74.289398
VAKS,Keshod Airport,IN,21.317101,70.270401
VALT,Murod Kond Airport,IN,18.411501,76.464699
VAND,Nanded Airport,IN,19.1833,77.316704
VANP,Dr. Babasaheb Ambedkar International Airport,IN,21.092199,79.047203
VAOZ,Nashik International Airport,IN,20.119101,73.912903
VAPO,Pune International Airport,IN,18.5821,73.919701
VAPR,Porbandar Airport,IN,21.649524,69.656405
VARG,Ratnagiri Airport,IN,17.013599,73.327797
VARK,Rajkot Airport,IN,22.3092,70.779503
VERP,Swami Vivekananda Airport,IN,21.180401,81.7388
VASD,Shirdi International Airport,IN,19.689211,74.373655
VASL,Solapur Airport,IN,17.6280002594,75.93479919430001
VASU,Surat International Airport,IN,21.115531,72.743251
VAUD,Maharana Pratap Airport,IN,24.617700576799997,73.89610290530001
VCBI,Bandaranaike International Colombo Airport,LK,7.180759906768799,79.88410186767578
VCCA,Anuradhapura Airport,LK,8.301542,80.42848
VCCB,Batticaloa International Airport,LK,7.705073,81.677163
VCCC,Colombo Ratmalana International Airport,LK,6.821638,79.885859
VCCG,Ampara Airport,LK,7.336745,81.623869
VCCH,Hingurakgoda Air Force Base,LK,8.04981,80.9814
VCCJ,Jaffna International Airport,LK,9.79233,80.070099
VCCK,Koggala Airport,LK,5.993680000305176,80.32029724121094
VCCT,China Bay Airport,LK,8.539159,81.18128
VCRI,Mattala Rajapaksa International Airport,LK,6.283878,81.124163
VDBG,Battambang Airport,KH,13.0956,103.223999
VDPP,Phnom Penh International Airport,KH,11.547155,104.844699
VDRK,Ratanakiri Airport,KH,13.729999542236328,106.98699951171875
VDSA,Siem Reap-Angkor International Airport,KH,13.36974,104.223831
VDSV,Sihanouk International Airport,KH,10.570557,103.632067
VE-0526,(Misplaced duplicate?)Aeropuerto internacional Simón bolivar,VE,12.504223,20.81543
VEAN,Along Airport,IN,28.17530059814453,94.802001953125
VEAT,Agartala - Maharaja Bir Bikram Airport,IN,23.886999,91.240402
VEBD,Bagdogra Airport,IN,26.6812,88.328598
VEBI,Shillong Airport,IN,25.70359992980957,91.97869873046875
VEBN,Lal Bahadur Shastri International Airport,IN,25.452171,82.862549
VEBS,Biju Patnaik International Airport,IN,20.251021,85.814747
VEBU,Bilaspur Airport,IN,21.9884,82.111
VECC,Netaji Subhash Chandra Bose International Airport,IN,22.654012,88.44765
VEDB,Dhanbad Airport,IN,23.834,86.425301
VEDG,Kazi Nazrul Islam Airport,IN,23.6225,87.243
VEDH,Darbhanga Airport,IN,26.192801,85.916901
VEGK,Gorakhpur Airport,IN,26.739700317399997,83.4496994019
VEGT,Lokpriya Gopinath Bordoloi International Airport,IN,26.106654,91.585226
VEGY,Gaya Airport,IN,24.744301,84.951202
VEHX,Hashimara Air Force Station,IN,26.698299,89.369102
VEIM,Bir Tikendrajit International Airport,IN,24.76,93.896698
VEJS,Sonari Airport,IN,22.813706,86.168981
VEJT,Jorhat Airport,IN,26.730456,94.175416
VEKI,Kushinagar International Airport,IN,26.776534,83.889214
VEKR,Kailashahar Airport,IN,24.308657,92.00768
VEKU,Silchar Airport,IN,24.9129009247,92.97869873050001
VELP,Lengpui Airport,IN,23.840599,92.619698
VELR,Lilabari North Lakhimpur Airport,IN,27.295682,94.097266
VEMN,Dibrugarh Airport,IN,27.4839000702,95.0168991089
VEMR,Dimapur Airport,IN,25.883899688699998,93.77110290530001
VEMZ,Muzaffarpur Airport,IN,26.119101,85.313698
VEPH,Panagarh Air Force Station,IN,23.474300384499998,87.4274978638
VEPT,Jay Prakash Narayan Airport,IN,25.591299,85.087997
VERC,Birsa Munda Airport,IN,23.314300537100003,85.3217010498
VERK,Rourkela Airport,IN,22.256571,84.815193
VETZ,Tezpur Airport,IN,26.7091007232666,92.78469848632812
VEUK,Utkela Airport,IN,20.097778,83.183333
VOVZ,Visakhapatnam International Airport,IN,17.723506,83.227729
VEZO,Ziro Airport,IN,27.588301,93.828102
VGBR,Barisal Airport,BD,22.801001,90.301201
VGCB,Cox's Bazar Airport,BD,21.457517,91.963263
VGEG,Shah Amanat International Airport,BD,22.249599,91.813301
VGHS,Hazrat Shahjalal International Airport,BD,23.843347,90.397783
VGIS,Ishurdi Airport,BD,24.1525,89.0494
VGJR,Jessore Airport,BD,23.1838,89.160797
VGRJ,Shah Makhdum Airport,BD,24.437201,88.616501
VGSD,Saidpur Airport,BD,25.759199,88.908897
VGSY,Osmany International Airport,BD,24.963993,91.864749
VHHH,Hong Kong International Airport,HK,22.31184,113.914862
VHSK,Shek Kong Air Base,HK,22.4366,114.080002
